listing_id,date,num_reviews,reviewers
16520708,2025-10-01,4,"305422807,193660619,191425396,1426807"
30112577,2026-02-01,2,"295023191,114166284"
30112577,2026-03-01,1,738359106
30112577,2025-12-01,3,"310599725,303891954,114161553"
13452528,2025-12-01,1,48796491
13452528,2025-11-01,1,183989848
13452528,2025-10-01,1,20280198
13452528,2025-09-01,1,47836353
13452528,2025-08-01,1,542542128
13452528,2025-07-01,1,340773401
13452528,2025-06-01,1,393310595
21416365,2025-10-01,1,689901635
21416365,2025-08-01,1,711148879
21416365,2025-07-01,1,446886565
29862829,2026-03-01,1,238564255
29862829,2025-12-01,2,"326954078,211264870"
29862829,2025-10-01,1,92484279
29862829,2025-07-01,1,7430644
29862829,2025-06-01,2,"206378393,22225999"
28259231,2026-04-01,2,"14450340,244843850"
28259231,2026-03-01,3,"1505506,28019727,243773038"
28259231,2026-02-01,1,117394145
28259231,2026-01-01,2,"225130101,22163630"
28259231,2025-12-01,2,"99957182,722549454"
28259231,2025-11-01,2,"22163630,199596571"
28259231,2025-10-01,3,"103440798,14693209,676576239"
28259231,2025-08-01,1,409072570
28259231,2025-07-01,1,41415989
30261265,2025-07-01,1,399527249
30261265,2026-03-01,4,"24484659,246710433,92752979,119852321"
30261265,2025-09-01,2,"462271909,479172077"
30261265,2025-11-01,1,549135570
30261265,2026-01-01,6,"372668493,218148163,159560381,218148163,35436780,52327770"
30261265,2025-08-01,1,501738334
30261265,2025-06-01,1,198033964
30261265,2026-04-01,2,"47033918,660847009"
30261265,2026-02-01,1,48428428
30261265,2025-10-01,1,481687182
28424120,2026-03-01,3,"36859468,13016637,182575868"
28424120,2026-01-01,2,"55867412,3424740"
28424120,2026-04-01,1,22602445
28424120,2026-02-01,2,"204919841,165037843"
28424120,2025-12-01,1,56281706
28424120,2025-10-01,2,"354122188,292340023"
28424120,2025-08-01,1,120374156
20687261,2025-12-01,1,397423
20687261,2025-11-01,1,146166484
25649856,2026-04-01,1,362852127
25649856,2025-12-01,3,"4246703,430124163,3605569"
25649856,2025-11-01,1,134868106
25649856,2025-10-01,2,"299290727,212981102"
25649856,2025-09-01,1,162831404
25649856,2025-06-01,1,491002576
28991805,2026-04-01,1,584659097
28991805,2025-10-01,1,696303604
30000600,2026-03-01,6,"114024748,469637642,213933891,748824427,512359307,458684156"
30000600,2026-01-01,7,"62725995,31117211,481067492,68713921,210591251,55417479,226833194"
30000600,2025-11-01,5,"5647649,101234151,417293968,25830365,364864349"
30000600,2025-09-01,2,"343167851,36217900"
30000600,2025-07-01,1,121736434
30000600,2026-04-01,3,"41802344,246936980,539368948"
30000600,2026-02-01,1,130091785
30000600,2025-12-01,4,"356139303,506016001,454355586,11053008"
30000600,2025-10-01,1,459560274
30000600,2025-08-01,4,"504731246,102856546,216980727,239619196"
30000600,2025-06-01,1,511892122
26892483,2025-11-01,4,"516458340,487939377,259505263,3707229"
26892483,2025-09-01,2,"2831020,7714421"
26892483,2025-10-01,3,"130681344,49456483,4488787"
26892483,2025-08-01,2,"64108792,102689654"
26892483,2025-06-01,2,"70341348,153583452"
32847325,2026-03-01,4,"706419103,139656429,475706111,24843767"
32847325,2025-11-01,3,"514976170,21179374,540697712"
32847325,2025-09-01,2,"14325378,496784507"
32847325,2025-12-01,1,683258456
32847325,2025-10-01,1,466374523
32847325,2025-08-01,2,"147552022,146719026"
32847325,2025-06-01,2,"495140130,107358925"
31227957,2025-12-01,2,"64620038,147671035"
31227957,2025-11-01,1,557139664
31227957,2025-10-01,1,252574815
31227957,2025-06-01,1,534258105
33782591,2025-06-01,2,"700435574,305709285"
11118950,2026-04-01,1,599408346
11118950,2026-03-01,1,457722838
11118950,2026-01-01,1,55248159
11118950,2025-11-01,1,28941558
11118950,2025-10-01,1,3408469
21807270,2026-03-01,3,"179942833,508947154,171121246"
21807270,2025-11-01,3,"185695193,437487184,372676802"
21807270,2025-09-01,2,"575033889,503067962"
21807270,2026-01-01,2,"35524788,212987310"
21807270,2026-04-01,2,"24938622,117549077"
21807270,2026-02-01,1,697599485
21807270,2025-12-01,1,473858737
21807270,2025-10-01,1,289263796
21807270,2025-08-01,1,326370030
11350161,2026-01-01,1,175159937
30619797,2025-06-01,1,59725061
30619797,2025-09-01,1,157743537
30619797,2025-08-01,1,108125779
30619797,2025-10-01,1,308532655
30619797,2026-02-01,1,13343883
33541551,2025-08-01,1,105867872
33541551,2025-06-01,1,687486232
22350458,2025-07-01,2,"35453712,253132055"
22350458,2025-09-01,1,451589036
22350458,2026-01-01,1,144496171
22350458,2026-04-01,1,330324439
22350458,2026-02-01,1,489740452
22350458,2025-08-01,1,108367833
22801595,2026-03-01,1,432169995
22801595,2026-02-01,1,186275772
22801595,2026-01-01,1,37317382
22801595,2025-12-01,2,"57098534,731151303"
22801595,2025-11-01,1,89166628
22801595,2025-10-01,1,39914058
22801595,2025-08-01,1,704860459
22801595,2025-06-01,2,"191579035,321057336"
29343891,2026-05-01,1,213253993
29343891,2026-03-01,5,"25035779,115202128,49908127,174254343,340403125"
29343891,2025-07-01,3,"230491769,51582514,484510336"
29343891,2025-11-01,5,"702877015,239255507,50848104,80471798,43057187"
29343891,2025-09-01,4,"120568527,336121874,1662660,244191258"
29343891,2026-01-01,4,"542818146,42083005,65640182,717456985"
29343891,2026-04-01,1,12474723
29343891,2026-02-01,2,"709201896,248089227"
29343891,2025-12-01,5,"110239566,93359208,12684726,262021934,140313454"
29343891,2025-10-01,4,"194659468,27014921,140498976,217915291"
29343891,2025-08-01,5,"59742662,689095534,428226080,424331272,178564750"
29343891,2025-06-01,1,18805394
31501235,2025-07-01,1,344895635
24358564,2025-09-01,1,482963874
24358564,2026-05-01,1,557018156
24358564,2026-03-01,1,214397504
24358564,2025-11-01,1,511961112
24358564,2026-01-01,2,"380850048,239562133"
24358564,2025-10-01,1,124573393
24358564,2026-04-01,3,"511031153,695479774,245524086"
24358564,2026-02-01,3,"471596683,511323265,140089512"
24358564,2025-12-01,1,301678395
24358564,2025-08-01,2,"514884080,127036495"
29995408,2026-05-01,1,675422919
29995408,2026-03-01,5,"502060987,560870380,58782677,114253611,661107955"
29995408,2025-07-01,1,534124026
29995408,2025-11-01,5,"135085017,476357050,345754894,498225087,128091299"
29995408,2026-01-01,2,"407846474,679902734"
29995408,2026-04-01,1,694262485
29995408,2026-02-01,3,"479875438,112728911,328430517"
29995408,2025-10-01,3,"536122684,260532093,462860000"
29995408,2025-12-01,4,"132367572,304222120,725641851,168514472"
31139404,2026-03-01,4,"126497185,340775782,426034974,275936930"
31139404,2026-01-01,4,"414279178,567017350,48524563,693658454"
31139404,2025-11-01,5,"33500120,216695707,2976590,25098738,550991851"
31139404,2026-04-01,4,"363463127,63262322,21838965,46210448"
31139404,2026-02-01,4,"715353236,140246218,465039996,734834675"
31139404,2025-12-01,4,"170723881,31311237,137726156,195472019"
31139404,2025-10-01,6,"72244797,62998355,10712294,373199550,46662971,369352546"
31139404,2025-08-01,2,"219462120,457561356"
13790280,2025-11-01,1,30456872
13790280,2026-03-01,1,731503658
13790280,2026-01-01,2,"28582984,62405179"
25213197,2026-03-01,1,490406899
25213197,2026-02-01,2,"405910920,130778282"
25213197,2026-01-01,1,151858781
25213197,2025-11-01,1,1334419
25213197,2025-09-01,2,"715449520,462512738"
25213197,2025-06-01,1,129248790
24398643,2026-04-01,1,69936548
24398643,2026-03-01,2,"697117432,194838414"
24398643,2025-10-01,1,216102056
24398643,2025-11-01,1,3994714
24398643,2026-01-01,2,"521360382,111090715"
31036095,2026-03-01,1,142601793
31036095,2026-05-01,1,192627634
31036095,2025-07-01,1,120859879
31036095,2025-06-01,1,123593705
31616640,2026-04-01,3,"119046412,376742271,52678712"
31616640,2026-03-01,4,"413939400,490554599,516939371,651622132"
31616640,2026-02-01,5,"65116988,9693047,93475285,13822723,180480798"
31616640,2026-01-01,2,"114126158,39836998"
31616640,2025-12-01,8,"291728047,198782895,184215581,5638675,114905308,262367841,486458625,205414"
31616640,2025-11-01,4,"281777851,13904539,524647776,94863876"
31616640,2025-10-01,3,"452201729,550213343,120049130"
31616640,2025-09-01,2,"413200397,403554352"
31616640,2025-08-01,1,25013863
31616640,2025-07-01,1,349711560
17820187,2026-01-01,1,59200110
17820187,2025-11-01,3,"499011367,336779407,47813058"
17820187,2025-12-01,3,"251252139,384767646,173047115"
21674577,2025-09-01,1,546339195
13608906,2026-04-01,1,270538556
13608906,2026-03-01,1,102859163
13608906,2026-01-01,3,"261245466,340021876,583302665"
13608906,2025-09-01,3,"106985735,582662035,149854268"
13608906,2025-08-01,2,"569484953,305422807"
13608906,2025-07-01,1,193143379
30382786,2025-12-01,1,65433130
30382786,2025-11-01,1,7786458
26122376,2026-03-01,1,718577847
26122376,2026-02-01,1,16964211
26122376,2025-12-01,1,520348203
26122376,2025-09-01,2,"56590374,103848648"
30728572,2025-09-01,1,218148163
30728572,2025-06-01,1,218148163
22595901,2026-03-01,1,215320363
22595901,2025-12-01,1,447520871
22595901,2025-11-01,2,"185695193,87152411"
22595901,2025-09-01,1,173955174
22595901,2025-06-01,1,464858126
29233484,2025-11-01,1,119465079
29233484,2025-09-01,1,211441876
29233484,2025-10-01,1,4760342
29233484,2025-06-01,2,"558228874,460877656"
8076191,2026-04-01,1,696401690
8076191,2026-03-01,1,517639451
8076191,2026-01-01,1,82243616
8076191,2025-11-01,1,302096318
8076191,2025-07-01,1,81628344
27919165,2026-03-01,1,266944680
27919165,2025-11-01,2,"515011649,544552573"
27919165,2026-01-01,1,187601026
27919165,2025-09-01,1,588093108
27919165,2025-12-01,1,17617634
27919165,2026-04-01,3,"210111793,528959827,386968366"
27919165,2025-10-01,3,"31998901,174593579,148130364"
19939687,2026-03-01,2,"352668045,353203505"
19939687,2026-01-01,1,289828719
19939687,2025-07-01,1,302681299
19939687,2025-06-01,1,164518939
19939687,2025-12-01,1,665455111
19939687,2025-08-01,1,514397480
19939687,2026-04-01,1,105545465
14045949,2026-01-01,1,16964211
14045949,2025-12-01,2,"86601797,188314956"
14045949,2025-10-01,2,"37301151,37301151"
33915151,2026-03-01,3,"752624933,90214147,93178819"
28554355,2026-03-01,7,"191407715,77736949,2341862,213615132,449323375,280155158,426660258"
28554355,2026-01-01,6,"196653191,189054106,372718820,83491141,66857829,131090590"
28554355,2025-11-01,2,"45934016,16025795"
28554355,2025-09-01,1,284653589
28554355,2025-07-01,1,383759024
28554355,2026-04-01,5,"528608303,94263369,74208198,190575474,27091835"
28554355,2026-02-01,2,"31133694,190956218"
28554355,2025-12-01,5,"231032174,588024184,141627467,71935897,2090669"
28554355,2025-10-01,3,"106306273,171456276,84210820"
28554355,2025-08-01,3,"385867945,190456192,439047415"
28554355,2025-06-01,3,"555948869,10560608,52361437"
31968619,2026-04-01,2,"235052924,550023469"
31968619,2026-03-01,4,"553497642,475430923,43158709,490543681"
31968619,2026-02-01,4,"171403818,576646578,699811593,249902430"
31968619,2026-01-01,5,"436120397,13822723,524765497,58194299,25794319"
31968619,2025-12-01,6,"425001893,525183053,182061614,721992136,322879685,198121661"
31968619,2025-11-01,3,"341879720,181029026,456070006"
31968619,2025-10-01,3,"268565669,113074433,692902678"
31968619,2025-09-01,2,"89594302,233057562"
31968619,2025-08-01,8,"54421373,232150270,42585428,429740970,10709201,479006375,527199429,707588996"
31968619,2025-07-01,4,"105055600,565755003,245353714,141512646"
31968619,2025-06-01,3,"450391465,58930484,519903677"
30723917,2025-07-01,4,"172066785,569114207,227226312,281044123"
30723917,2025-09-01,4,"405119259,455001365,388002524,205730800"
30723917,2025-11-01,5,"462338409,131223347,175867010,5423348,10741861"
30723917,2026-01-01,3,"118986918,418516497,340568583"
30723917,2025-06-01,6,"371065948,586895683,100240688,449335353,685068519,367583135"
30723917,2025-08-01,4,"500130522,362138084,501576264,87262350"
30723917,2025-10-01,4,"271428846,483080625,294300915,153475654"
30723917,2025-12-01,6,"267414006,56449937,261027276,725800097,511460481,126832804"
29995013,2026-05-01,2,"84938924,192997439"
29995013,2026-03-01,4,"380468852,709864550,516902148,162072311"
29995013,2025-09-01,1,418790265
29995013,2025-11-01,4,"110012082,17158836,475999162,475999162"
29995013,2026-01-01,3,"590598240,115528417,145200473"
29995013,2026-04-01,4,"480566662,124023550,133779757,748434742"
29995013,2026-02-01,3,"461244557,91994953,730632183"
29995013,2025-06-01,2,"461039573,314966087"
29995013,2025-08-01,3,"45344171,329200286,327960603"
29995013,2025-10-01,2,"134314359,466860561"
29995013,2025-12-01,4,"132367572,489533262,311680225,455008544"
17966428,2025-12-01,1,96705898
17966428,2025-11-01,1,719836197
30699765,2025-11-01,3,"482719991,67809058,247518964"
30699765,2025-09-01,2,"410932819,256149275"
30699765,2025-07-01,1,94951656
30699765,2025-10-01,2,"25711409,318341780"
30699765,2025-08-01,3,"18858426,84031789,55958010"
30699765,2025-06-01,3,"365070871,100240688,153172527"
31164213,2025-06-01,1,415338447
31164213,2025-08-01,1,462271909
31164213,2026-04-01,1,431734394
33606973,2025-12-01,3,"100996606,565174727,687197250"
33606973,2025-11-01,1,508506977
33606973,2025-09-01,1,73061263
33606973,2025-08-01,1,439160063
33606973,2025-06-01,1,660354735
15809620,2025-07-01,1,389811714
28242665,2025-06-01,1,41538265
28242665,2026-02-01,1,107372476
31078507,2026-04-01,1,500694479
31078507,2026-03-01,1,500694479
31078507,2026-02-01,1,348267421
31078507,2025-09-01,4,"677271705,677271705,209309926,209309926"
6909493,2025-07-01,1,362615521
32192740,2026-04-01,1,729058431
32192740,2025-12-01,1,8787437
32192740,2025-11-01,1,23573470
32192740,2025-10-01,2,"525886397,723520325"
32192740,2025-09-01,1,74080942
32192740,2025-07-01,3,"478804578,465053432,381686173"
32192740,2025-06-01,2,"510238984,96482106"
19884490,2026-04-01,1,691990998
19884490,2026-01-01,1,547797710
19884490,2025-11-01,2,"655340591,590324886"
19884490,2025-10-01,2,"553077239,76127494"
19884490,2025-09-01,1,97333458
19884490,2025-08-01,1,349376290
19884490,2025-07-01,1,148591153
19884490,2025-06-01,1,343859669
28043542,2026-03-01,1,741378200
28043542,2026-01-01,3,"149642380,70152851,514204865"
28043542,2025-11-01,1,497358355
28043542,2025-07-01,1,463932737
28043542,2026-04-01,2,"146102137,701764347"
28043542,2026-02-01,3,"246422466,339841881,88485512"
28043542,2025-12-01,1,569004064
28043542,2025-10-01,1,290701258
23587101,2025-09-01,1,244626820
23587101,2025-07-01,2,"533711037,480002860"
23587101,2025-11-01,3,"279033996,475639843,348474215"
23587101,2026-03-01,3,"685823314,134023224,666315230"
23587101,2025-12-01,3,"713967246,70042208,66868606"
23587101,2025-10-01,2,"706669083,208832869"
23587101,2025-06-01,2,"533904916,373717302"
21029381,2026-03-01,1,176526566
21029381,2026-01-01,2,"304410197,167210865"
21029381,2025-12-01,1,431101011
21029381,2025-11-01,1,68533184
21029381,2025-07-01,1,184386790
7042426,2025-12-01,1,144196406
7042426,2025-08-01,1,144196406
7042426,2025-06-01,1,184591946
19895702,2026-05-01,1,727643486
19895702,2026-04-01,2,"537045659,22591732"
19895702,2026-03-01,2,"520236826,158491034"
19895702,2025-12-01,1,472006743
19895702,2025-10-01,2,"58614000,500428831"
19895702,2025-07-01,1,352299583
16335934,2026-01-01,1,94245340
16335934,2025-11-01,1,57824510
16335934,2026-02-01,1,425776343
16335934,2025-12-01,2,"26396779,716138157"
16335934,2025-06-01,1,566342645
17685694,2026-03-01,2,"533719734,116776713"
17685694,2026-01-01,1,517009010
17685694,2025-10-01,1,716856455
17685694,2025-09-01,1,69030973
17685694,2025-08-01,2,"706746315,654389438"
14452396,2026-04-01,1,241331806
14452396,2026-03-01,1,187816623
14452396,2026-02-01,1,62409195
14452396,2026-01-01,2,"456275390,283116204"
14452396,2025-12-01,1,420753157
14452396,2025-11-01,1,446436076
14452396,2025-10-01,1,122686949
24610985,2026-04-01,1,329832362
24610985,2026-03-01,2,"76349889,139844061"
24610985,2026-01-01,2,"180329877,75033030"
24610985,2025-12-01,2,"494734555,728485738"
24610985,2025-11-01,2,"95922452,582832718"
24610985,2025-09-01,1,713801342
31075999,2026-05-01,2,"464054423,677132873"
31075999,2026-04-01,1,110725074
31075999,2026-03-01,2,"104498672,161134358"
31075999,2026-02-01,2,"256109332,6295617"
31075999,2026-01-01,1,738636036
31075999,2025-12-01,1,11618920
31075999,2025-11-01,3,"187584901,575976601,2234725"
31075999,2025-10-01,2,"206964903,1388225"
31075999,2025-09-01,2,"179681917,487635729"
31075999,2025-07-01,1,217186607
31075999,2025-06-01,1,42402033
30929823,2026-05-01,1,491331874
30929823,2026-03-01,1,693713979
30929823,2026-01-01,3,"407809958,422767096,422767096"
30929823,2025-07-01,3,"447349679,359116381,487456868"
30929823,2026-04-01,3,"743886617,166322358,512198243"
30929823,2026-02-01,2,"84248210,172004330"
30929823,2025-12-01,1,538714147
30929823,2025-10-01,2,"75923415,495580188"
30929823,2025-08-01,1,682857637
33979380,2025-12-01,1,294417535
33979380,2026-01-01,1,39479596
30353028,2025-11-01,1,178247730
30353028,2025-10-01,1,701976264
30353028,2025-09-01,1,209309926
27695562,2026-01-01,1,304360404
27695562,2026-02-01,1,159696533
11328969,2026-04-01,1,480985573
11328969,2026-03-01,5,"511164935,332662876,150985710,275947585,503563990"
11328969,2026-02-01,1,517805351
11328969,2025-09-01,2,"518760462,28266260"
11328969,2025-11-01,2,"172975452,43752811"
11328969,2025-10-01,1,3369729
11328969,2025-12-01,1,185208246
11328969,2026-01-01,1,49948925
18712600,2026-01-01,1,729339753
18712600,2026-03-01,2,"559676177,247988688"
26884929,2025-11-01,1,257606722
15088052,2026-03-01,1,465039566
15088052,2026-02-01,1,43416924
15088052,2025-11-01,1,46967034
33505109,2025-08-01,1,587836305
33505109,2025-06-01,1,656555481
31078539,2025-06-01,1,118348294
30487963,2026-03-01,2,"77827906,498074360"
30487963,2025-11-01,2,"89166811,469967209"
30487963,2025-09-01,1,247181547
30487963,2025-07-01,1,99432961
30487963,2026-04-01,3,"166509306,25828851,50083128"
30487963,2026-02-01,2,"50563278,57013355"
30487963,2025-12-01,2,"429912109,157935999"
30487963,2025-10-01,1,592900766
30487963,2025-08-01,2,"292105848,56773267"
30487963,2025-06-01,3,"342688340,438264080,702537700"
